variable,window,product,pipeline_id,metric,value,note
wind,validation_2006_2014,S3_cmip6_inputs,,lag1_domain_mean,0.4042579119739007,
wind,validation_2006_2014,S3_cmip6_inputs,,seasonal_range_domain_mean,1.3375983238220215,
wind,validation_2006_2014,S3_cmip6_inputs,,pooled_skew,0.7549005746841431,
wind,validation_2006_2014,S3_cmip6_inputs,,pooled_cv,0.3577879071235657,
wind,validation_2006_2014,S3_cmip6_inputs,,KGE_vs_GridMET,0.0692197560032205,
wind,validation_2006_2014,S3_cmip6_inputs,,RMSE_vs_GridMET,2.186661720275879,
wind,validation_2006_2014,DOR,test8_v2,pooled_variance,2.3783305775294954,
wind,validation_2006_2014,DOR,test8_v2,p01_pooled,1.5534889698028564,
wind,validation_2006_2014,DOR,test8_v2,p99_pooled,8.613656997680664,
wind,validation_2006_2014,DOR,test8_v2,lag1_domain_mean,0.3975115431199914,
wind,validation_2006_2014,DOR,test8_v2,seasonal_range_domain_mean,1.4116384287597779,
wind,validation_2006_2014,DOR,test8_v2,pooled_skew,0.8240599639984709,
wind,validation_2006_2014,DOR,test8_v2,pooled_cv,0.3707507187109595,
wind,validation_2006_2014,DOR,test8_v2,KGE_vs_GridMET,0.08012363736828554,
wind,validation_2006_2014,DOR,test8_v3,pooled_variance,2.3785233943157196,
wind,validation_2006_2014,DOR,test8_v3,p01_pooled,1.5534997248649598,
wind,validation_2006_2014,DOR,test8_v3,p99_pooled,8.613668937683116,
wind,validation_2006_2014,DOR,test8_v3,lag1_domain_mean,0.3975087177571058,
wind,validation_2006_2014,DOR,test8_v3,seasonal_range_domain_mean,1.4115663783938661,
wind,validation_2006_2014,DOR,test8_v3,pooled_skew,0.8241451005579556,
wind,validation_2006_2014,DOR,test8_v3,pooled_cv,0.3707619164868978,
wind,validation_2006_2014,DOR,test8_v3,KGE_vs_GridMET,0.08013471139925299,
wind,validation_2006_2014,DOR,test8_v4,pooled_variance,2.3785233943157196,
wind,validation_2006_2014,DOR,test8_v4,p01_pooled,1.5534997248649598,
wind,validation_2006_2014,DOR,test8_v4,p99_pooled,8.613668937683116,
wind,validation_2006_2014,DOR,test8_v4,lag1_domain_mean,0.3975087177571058,
wind,validation_2006_2014,DOR,test8_v4,seasonal_range_domain_mean,1.4115663783938661,
wind,validation_2006_2014,DOR,test8_v4,pooled_skew,0.8241451005579556,
wind,validation_2006_2014,DOR,test8_v4,pooled_cv,0.3707619164868978,
wind,validation_2006_2014,DOR,test8_v4,KGE_vs_GridMET,0.08013471139925299,
wind,validation_2006_2014,LOCA2,,pooled_variance,,not_applicable_external
wind,validation_2006_2014,NEX,,pooled_variance,2.211836313844291,
wind,validation_2006_2014,NEX,,p01_pooled,1.0853192756891594,
wind,validation_2006_2014,NEX,,p99_pooled,7.786399673466005,
wind,validation_2006_2014,NEX,,lag1_domain_mean,0.5175594357906941,
wind,validation_2006_2014,NEX,,seasonal_range_domain_mean,1.6121001639870252,
wind,validation_2006_2014,NEX,,pooled_skew,0.8065366774282957,
wind,validation_2006_2014,NEX,,pooled_cv,0.41890873154533503,
wind,validation_2006_2014,NEX,,KGE_vs_GridMET,0.061410262917485414,
huss,validation_2006_2014,GridMET,,pooled_variance,1.8633856598171405e-05,
huss,validation_2006_2014,GridMET,,p01_pooled,0.0006399999838322401,
huss,validation_2006_2014,GridMET,,p99_pooled,0.01703999936580658,
huss,validation_2006_2014,GridMET,,lag1_domain_mean,0.9557856568317229,
huss,validation_2006_2014,GridMET,,seasonal_range_domain_mean,0.010213349014520645,
huss,validation_2006_2014,GridMET,,pooled_skew,0.7600133419036865,
huss,validation_2006_2014,GridMET,,pooled_cv,0.6979246139526367,
huss,validation_2006_2014,S3_cmip6_inputs,,pooled_variance,1.993222213059198e-05,
huss,validation_2006_2014,S3_cmip6_inputs,,p01_pooled,0.0005215652636252344,
huss,validation_2006_2014,S3_cmip6_inputs,,p99_pooled,0.016886364668607712,
huss,validation_2006_2014,S3_cmip6_inputs,,lag1_domain_mean,0.9616539459352806,
huss,validation_2006_2014,S3_cmip6_inputs,,seasonal_range_domain_mean,0.011821398511528969,
huss,validation_2006_2014,S3_cmip6_inputs,,pooled_skew,0.6544930338859558,
huss,validation_2006_2014,S3_cmip6_inputs,,pooled_cv,0.6990464329719543,
huss,validation_2006_2014,S3_cmip6_inputs,,KGE_vs_GridMET,0.7909117680611534,
huss,validation_2006_2014,S3_cmip6_inputs,,RMSE_vs_GridMET,0.0028184500988572836,
huss,validation_2006_2014,DOR,test8_v2,pooled_variance,2.1039644786821086e-05,
huss,validation_2006_2014,DOR,test8_v2,p01_pooled,0.0007211557822301984,
huss,validation_2006_2014,DOR,test8_v2,p99_pooled,0.017431728541851044,
huss,validation_2006_2014,DOR,test8_v2,lag1_domain_mean,0.9610550483555305,
huss,validation_2006_2014,DOR,test8_v2,seasonal_range_domain_mean,0.012075039737333702,
huss,validation_2006_2014,DOR,test8_v2,pooled_skew,0.6681327253221003,
huss,validation_2006_2014,DOR,test8_v2,pooled_cv,0.6880487768273541,
huss,validation_2006_2014,DOR,test8_v2,KGE_vs_GridMET,0.7751576688469719,
huss,validation_2006_2014,DOR,test8_v3,pooled_variance,2.1039644786821086e-05,
huss,validation_2006_2014,DOR,test8_v3,p01_pooled,0.0007211557822301984,
huss,validation_2006_2014,DOR,test8_v3,p99_pooled,0.017431728541851044,
huss,validation_2006_2014,DOR,test8_v3,lag1_domain_mean,0.9610550483555305,
huss,validation_2006_2014,DOR,test8_v3,seasonal_range_domain_mean,0.012075039737333702,
huss,validation_2006_2014,DOR,test8_v3,pooled_skew,0.6681327253221003,
huss,validation_2006_2014,DOR,test8_v3,pooled_cv,0.6880487768273541,
huss,validation_2006_2014,DOR,test8_v3,KGE_vs_GridMET,0.7751576688469719,
huss,validation_2006_2014,DOR,test8_v4,pooled_variance,2.1039644786821086e-05,
huss,validation_2006_2014,DOR,test8_v4,p01_pooled,0.0007211557822301984,
huss,validation_2006_2014,DOR,test8_v4,p99_pooled,0.017431728541851044,
huss,validation_2006_2014,DOR,test8_v4,lag1_domain_mean,0.9610550483555305,
huss,validation_2006_2014,DOR,test8_v4,seasonal_range_domain_mean,0.012075039737333702,
huss,validation_2006_2014,DOR,test8_v4,pooled_skew,0.6681327253221003,
huss,validation_2006_2014,DOR,test8_v4,pooled_cv,0.6880487768273541,
huss,validation_2006_2014,DOR,test8_v4,KGE_vs_GridMET,0.7751576688469719,
huss,validation_2006_2014,LOCA2,,pooled_variance,,not_applicable_external
huss,validation_2006_2014,NEX,,pooled_variance,2.7045346931857103e-05,
huss,validation_2006_2014,NEX,,p01_pooled,0.0005420940464775312,
huss,validation_2006_2014,NEX,,p99_pooled,0.019905971324395356,
huss,validation_2006_2014,NEX,,lag1_domain_mean,0.9503276280090478,
huss,validation_2006_2014,NEX,,seasonal_range_domain_mean,0.012839592689922153,
huss,validation_2006_2014,NEX,,pooled_skew,0.6071723536505976,
huss,validation_2006_2014,NEX,,pooled_cv,0.678883302054574,
huss,validation_2006_2014,NEX,,KGE_vs_GridMET,0.5985061576268408,
