variable,window,product,pipeline_id,metric,value,note
tasmin,validation_2006_2014,NEX,,pooled_variance,,missing
rsds,validation_2006_2014,GridMET,,pooled_variance,7096.26220703125,
rsds,validation_2006_2014,GridMET,,p01_pooled,33.72724914550781,
rsds,validation_2006_2014,GridMET,,p99_pooled,322.7300109863281,
rsds,validation_2006_2014,GridMET,,lag1_domain_mean,0.923209279768734,
rsds,validation_2006_2014,GridMET,,seasonal_range_domain_mean,211.35739135742188,
rsds,validation_2006_2014,GridMET,,pooled_skew,0.13356801867485046,
rsds,validation_2006_2014,GridMET,,pooled_cv,0.480413019657135,
rsds,validation_2006_2014,S3_cmip6_inputs,,pooled_variance,6809.0556640625,
rsds,validation_2006_2014,S3_cmip6_inputs,,p01_pooled,38.096134185791016,
rsds,validation_2006_2014,S3_cmip6_inputs,,p99_pooled,323.1035461425781,
rsds,validation_2006_2014,S3_cmip6_inputs,,lag1_domain_mean,0.9279016963660124,
rsds,validation_2006_2014,S3_cmip6_inputs,,seasonal_range_domain_mean,198.97344970703125,
rsds,validation_2006_2014,S3_cmip6_inputs,,pooled_skew,0.11874719709157944,
rsds,validation_2006_2014,S3_cmip6_inputs,,pooled_cv,0.47052809596061707,
rsds,validation_2006_2014,S3_cmip6_inputs,,KGE_vs_GridMET,0.7641906774847034,
rsds,validation_2006_2014,S3_cmip6_inputs,,RMSE_vs_GridMET,57.11652374267578,
rsds,validation_2006_2014,DOR,test8_v2,pooled_variance,6612.73388671875,
rsds,validation_2006_2014,DOR,test8_v2,p01_pooled,38.753135681152344,
rsds,validation_2006_2014,DOR,test8_v2,p99_pooled,325.0845031738281,
rsds,validation_2006_2014,DOR,test8_v2,lag1_domain_mean,0.9269188034391086,
rsds,validation_2006_2014,DOR,test8_v2,seasonal_range_domain_mean,196.12245178222656,
rsds,validation_2006_2014,DOR,test8_v2,pooled_skew,0.12009850889444351,
rsds,validation_2006_2014,DOR,test8_v2,pooled_cv,0.4643608331680298,
rsds,validation_2006_2014,DOR,test8_v2,KGE_vs_GridMET,0.7643903609287319,
rsds,validation_2006_2014,DOR,test8_v3,pooled_variance,6612.73388671875,
rsds,validation_2006_2014,DOR,test8_v3,p01_pooled,38.753135681152344,
rsds,validation_2006_2014,DOR,test8_v3,p99_pooled,325.0845031738281,
rsds,validation_2006_2014,DOR,test8_v3,lag1_domain_mean,0.9269188034391086,
rsds,validation_2006_2014,DOR,test8_v3,seasonal_range_domain_mean,196.12245178222656,
rsds,validation_2006_2014,DOR,test8_v3,pooled_skew,0.12009850889444351,
rsds,validation_2006_2014,DOR,test8_v3,pooled_cv,0.4643608331680298,
rsds,validation_2006_2014,DOR,test8_v3,KGE_vs_GridMET,0.7643903609287319,
rsds,validation_2006_2014,DOR,test8_v4,pooled_variance,6612.73388671875,
rsds,validation_2006_2014,DOR,test8_v4,p01_pooled,38.753135681152344,
rsds,validation_2006_2014,DOR,test8_v4,p99_pooled,325.0845031738281,
rsds,validation_2006_2014,DOR,test8_v4,lag1_domain_mean,0.9269188034391086,
rsds,validation_2006_2014,DOR,test8_v4,seasonal_range_domain_mean,196.12245178222656,
rsds,validation_2006_2014,DOR,test8_v4,pooled_skew,0.12009850889444351,
rsds,validation_2006_2014,DOR,test8_v4,pooled_cv,0.4643608331680298,
